ma_san_pham,ten_san_pham,gia_ban,gia_goc,hinh_anh
100240016,Dung Dịch Tẩy Da Chết Paula’s Choice 2% BHA 118ml,615000,949000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-100240016-1698832446_img_380x380_64adc6_fit_center.jpg
422206035,Kem Dưỡng Olay Ban Ngày Sáng Da Chống Tia UV SPF15 PA++ 50g,201000,285000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-duong-olay-ban-ngay-sang-da-chong-tia-uv-spf15-pa-50g-1727230083_img_380x380_64adc6_fit_center.jpg
422212871,"Combo 10 Mặt Nạ Caryophy Giảm Mụn, Thâm & Dưỡng Ẩm Da 22g",259000,500000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422212871-1732594596_img_380x380_64adc6_fit_center.jpg
422206248,"Gel Rửa Mặt Simple Thanh Khiết, Giảm Bóng Nhờn 150ml",95000,132000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-sua-rua-mat-simple-kiem-dau-ngua-mun-cho-da-mun-150ml-1719213078_img_380x380_64adc6_fit_center.jpg
422208157,Kem Chống Nắng Cell Fusion C Nâng Tông Da 50ml,318000,560000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422208157-1702362776_img_380x380_64adc6_fit_center.png
422203301,Bông Tẩy Trang Mihoo Kokimi Bông Vuông Túi 240 Miếng,47000,55000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-bong-tay-trang-mihoo-kokimi-bong-vuong-tui-240-mieng-1709715329_img_380x380_64adc6_fit_center.jpg
422218360,Gel Chống Nắng Anessa Dưỡng Ẩm Bảo Vệ Hoàn Hảo 90g (Mới),399000,575000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-gel-chong-nang-anessa-duong-am-bao-ve-hoan-hao-90g-moi_1ewHMDS82qnZqdrN_img_380x380_64adc6_fit_center.png
327500002,"Gel Dưỡng Megaduo Giảm Mụn, Mờ Thâm 15g",120000,160000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-327500002-1695280654_img_380x380_64adc6_fit_center.png
422217961,"Kem Dưỡng Torriden Làm Dịu Mát, Dưỡng Ẩm, Sáng Bóng Da 100ml",315000,528000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-kem-duong-torriden-lam-diu-mat-duong-am-sang-bong-da-100ml_ZqfeYbGaE9bqozrm_img_380x380_64adc6_fit_center.png
422218362,Gel Chống Nắng Anessa Dưỡng Sáng Nâng Tông 90g (Mới),399000,575000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-gel-chong-nang-anessa-duong-sang-nang-tong-90g-moi_TWR3zRNQWZqhU6S9_img_380x380_64adc6_fit_center.png
422212329,Combo Cocoon Nước Tẩy Trang & Gel Rửa Mặt Bí Đao 500ml+310ml,295000,590000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-combo-cocoon-nuoc-tay-trang-bi-dao-500ml-gel-rua-mat-bi-dao-310ml_YgAc7d2UT6mugj2v_img_380x380_64adc6_fit_center.png
422204576,Nước Tẩy Trang Chacott for Professionals 500ml,252000,600000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-tay-trang-chacott-for-professionals-500ml-1713929494_img_380x380_64adc6_fit_center.jpg
422203096,"Kem Dưỡng Obagi Clinical Kinetin+ Giúp Dưỡng Ẩm, Làm Dịu Da 50ml",1402000,1650000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422203096-1701139021_img_380x380_64adc6_fit_center.jpg
253900005,Nước Hoa Hồng Skin1004 Phục Hồi Và Tái Tạo Da 210ml,261000,480000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-253900005-1695979224_img_380x380_64adc6_fit_center.jpg
422226475,Combo L,409000,869000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422226475-1726732027_img_380x380_64adc6_fit_center.png
422206645,Kem Dưỡng L,241000,369000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-kem-duong-l-oreal-paris-glycolic-sang-min-mo-tham-nam-ban-dem-50ml_J6vbrcYfpcErTqmR_img_380x380_64adc6_fit_center.png
422211446,Combo 2 Nước Tẩy Trang L,283000,458000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422211446-1695723623_img_380x380_64adc6_fit_center.png
422218332,"Combo Torriden Serum & Kem Dưỡng Cấp Ẩm, Sáng Bóng Da 50ml +100ml",539000,1012000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-combo-torriden-serum-kem-duong-cap-am-sang-bong-da-50ml-100ml-1708593093_img_380x380_64adc6_fit_center.jpg
422222786,Combo 2 Sữa Chống Nắng Cocoon Bí Đao Quang Phổ Rộng 50ml,671000,878000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-combo-2-sua-chong-nang-cocoon-chiet-xuat-bi-dao-quang-pho-rong-50ml-1717655469_img_380x380_64adc6_fit_center.jpg
422209671,Nước Tẩy Trang Simple Làm Sạch Trang Điểm Vượt Trội 400ml,145000,198000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422209671-1731664399_img_380x380_64adc6_fit_center.jpg
358700005,"Mặt Nạ Caryophy Làm Giảm Mụn, Thâm & Dưỡng Ẩm Da 22g",22000,50000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-358700005-1732594545_img_380x380_64adc6_fit_center.jpg
357100008,Kem Dưỡng Hatomugi Cấp Ẩm & Làm Sáng Da 300g,94000,229000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-357100008-1695105030_img_380x380_64adc6_fit_center.png
422207865,Sữa Rửa Mặt Cetaphil Dịu Lành Cho Da Nhạy Cảm 125ml (Mới),127000,165000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-sua-rua-mat-cetaphil-diu-nhe-khong-xa-phong-125ml-moi_YPwz6xmcv5w9sQCe_img_380x380_64adc6_fit_center.png
249500021,Sữa Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Tím),138000,199000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-sua-chong-nang-sunplay-hieu-chinh-sac-da-50g-tim-1711598898_img_380x380_64adc6_fit_center.jpg
422208977,Sữa Rửa Mặt CeraVe Cho Da Thường Đến Khô 236ml,243000,330000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-sua-rua-mat-cerave-cho-da-thuong-den-kho-236ml_3TjE4xWFNuSCWC9s_img_380x380_64adc6_fit_center.png
343700002,Gel Dưỡng I,294000,535000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-343700002-1692850849_img_380x380_64adc6_fit_center.jpg
206400009,Kem Dưỡng Olay Total Effects Ngừa Lão Hóa Da Ban Đêm 50g,229000,329000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-206400009-1702958016_img_380x380_64adc6_fit_center.png
249500011,Sữa Chống Nắng Sunplay Bảo Vệ Vượt Trội SPF81 PA++++ 70g,139000,185000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-249500011-1698806900_img_380x380_64adc6_fit_center.jpg
422218099,Hộp 10 Miếng Mặt Nạ Wonjin Phục Hồi Chuyên Sâu 30g/M,240000,400000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422218099-1725431500_img_380x380_64adc6_fit_center.jpg
100150067,"Xịt Khoáng Avène Cấp Nước, Làm Dịu & Giảm Kích Ứng 300ml",318000,424000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-xit-khoang-avene-lam-diu-da-giam-kich-ung-300ml-1732091728_img_380x380_64adc6_fit_center.jpg
422203645,Combo Simple Chăm Sóc Cho Da Sạch Khỏe Đàn Hồi 3 Món,199000,589000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422203645-1731900331_img_380x380_64adc6_fit_center.jpg
224100022,Dầu Tẩy Trang Hada Labo Sạch Sâu Dưỡng Ẩm Tối Ưu 200ml,211000,266000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-dau-tay-trang-hada-labo-sach-sau-duong-am-toi-uu-200ml_QUVWQcLHSHpqRu93_img_380x380_64adc6_fit_center.png
224100008,"Kem Rửa Mặt Hada Labo Sạch Sâu, Dưỡng Sáng Da 80g",74000,93000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-rua-mat-hada-labo-duong-sang-da-80g-1724140069_img_380x380_64adc6_fit_center.jpg
422203235,Tinh Chất La Roche-Posay Giảm Mụn 3 Tác Động 30ml,768000,955000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-tinh-chat-la-roche-posay-giam-mun-3-tac-dong-30ml_gnbvfhwXRFD6ja13_img_380x380_64adc6_fit_center.png
253900004,Serum Skin1004 Rau Má Làm Dịu & Hỗ Trợ Phục Hồi Da 55ml,239000,475000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-253900004-1695975526_img_380x380_64adc6_fit_center.jpg
422220606,Combo 2 Nước Tẩy Trang Garnier Dành Cho Da Dầu Và Mụn 400ml (Mới),265000,379000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-combo-2-nuoc-tay-trang-garnier-danh-cho-da-dau-va-mun-400ml-moi_C3ML5pVrJHdzxRUd_img_380x380_64adc6_fit_center.png
345800027,Miếng Dán Mụn Some By Mi 18 Miếng,60000,92000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-mieng-dan-mun-some-by-mi-18-mieng-1711340656_img_380x380_64adc6_fit_center.jpg
422208328,"Serum oh!oh! Dưỡng Sáng Da, Giảm Thâm Nám 10ml",279000,450000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-tinh-chat-oh-oh-duong-sang-da-giam-tham-nam-10ml_a65upLmwoapXqy5P_img_380x380_64adc6_fit_center.png
422216270,Nước Tẩy Trang JMsolution Rau Má Cho Da Dầu Mụn 500ml,109000,199000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422216270-1699843862_img_380x380_64adc6_fit_center.png
422223265,Kem Chống Nắng Beplain Vật Lý Hỗ Trợ Kiềm Dầu Mịn Lì 50ml,244000,445000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-chong-nang-beplain-vat-ly-ho-tro-kiem-dau-min-li-50ml-1720083044_img_380x380_64adc6_fit_center.jpg
422204167,"Kem Dưỡng Avène Làm Lành Da Nội Sinh, Ngừa Nhiễm Khuẩn 40ml",338000,424000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422204167-1727424336_img_380x380_64adc6_fit_center.jpg
422206154,Serum Vichy Cải Thiện & Ngăn Ngừa Thâm Nám Đốm Nâu 30ml,1016000,1250000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-tinh-chat-vichy-lam-mo-vet-tham-va-nep-nhan-30ml_CEqLBjBZrUMXoy7o_img_380x380_64adc6_fit_center.png
308500001,Sữa Rửa Mặt Naruko Dạng Bùn Tràm Trà 120ml,165000,239000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-308500001-1697792131_img_380x380_64adc6_fit_center.png
308500004,Mặt Nạ Naruko Tràm Trà Kiểm Soát Dầu Và Giảm Mụn 26ml,24000,40000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-308500004-1697790866_img_380x380_64adc6_fit_center.png
224100029,Dung Dịch Hada Labo Gokujyun Dưỡng Ẩm Da Tối Ưu 170ml,255000,320000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-dung-dich-duong-am-toi-uu-hada-labo-170ml-1729672729_img_380x380_64adc6_fit_center.jpg
422203449,Chấm Mụn Neogen Dermalogy Hỗ Trợ Giảm Sưng Viêm 15ml,244000,407000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422203449-1704421212_img_380x380_64adc6_fit_center.png
422223233,"Nước Hoa Hồng Dr.Pepti Cấp Ẩm, Căng Bóng Da 180ml",258000,350000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-hoa-hong-dr-pepti-cap-am-cang-bong-da-180ml-1720150689_img_380x380_64adc6_fit_center.jpg
422215451,"Serum Some By Mi Retinol 0.1% Ngừa Lão Hóa, Căng Bóng Da 30ml",388000,568000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-serum-some-by-mi-retinol-01-ngua-lao-hoa-cang-bong-da-30ml-1711350349_img_380x380_64adc6_fit_center.jpg
422211445,Combo 2 Nước Tẩy Trang L,329000,538000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422211445-1695723517_img_380x380_64adc6_fit_center.png
422207149,Mặt Nạ Banobagi Dưỡng Sáng Và Cấp Ẩm Cho Da 30g (Xanh),16000,30000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-mat-na-banobagi-duong-sang-va-cap-am-cho-da-30g_7Bwo3ns2xRTPYSv8_img_380x380_64adc6_fit_center.png
422218365,Sữa Chống Nắng Anessa Dưỡng Da Kiềm Dầu 20ml (Mới),238000,285000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-sua-chong-nang-anessa-duong-da-kiem-dau-20ml-moi_Ceg1rkvmoz75Ts64_img_380x380_64adc6_fit_center.png
222600057,Kem Dưỡng Bio-essence Dưỡng Da Tươi Sáng Căng Mọng 50g,340000,471500,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-222600057-1702095976_img_380x380_64adc6_fit_center.png
248700035,Kem Chống Nắng Naris Cosmetics Dạng Gel Nâng Tone Da 80g,350000,495000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-248700035-1729049408_img_380x380_64adc6_fit_center.jpg
422201302,Serum So,326000,650000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-tinh-chat-so-natural-lam-giam-mun-tai-tao-lan-da-35ml-1723782478_img_380x380_64adc6_fit_center.jpg
204100013,Kem Dưỡng Ẩm Eucerin Chuyên Sâu Cho Da Khô 50ml,224000,299000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-kem-duong-am-eucerin-danh-cho-da-kho-da-nhay-cam-50ml_ohLmM4Eu9qo5vTFD_img_380x380_64adc6_fit_center.png
422220080,"Combo 10 Mặt Nạ Sinh Học Emmié Phục Hồi, Dịu Da 23g",250000,590000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-combo-10-mat-na-sinh-hoc-emmie-by-happy-skin-phuc-hoi-da-23g-1718938585_img_380x380_64adc6_fit_center.jpg
422218277,Toner Ma:nyo Chứa Tinh Chất Dưỡng Ẩm Cho Da 210ml,215000,360000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-toner-ma-nyo-cap-am-cung-co-hang-rao-bao-ve-da-210ml_7VHqX7W3Rp2kbmhL_img_380x380_64adc6_fit_center.png
207500007,Combo 3 Hộp Bông Tẩy Trang Silcot Cơ Bản 82 Miếng,106000,117000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-bo-3-hop-bong-tay-trang-co-ban-silcot-82-mieng-hop-1709017102_img_380x380_64adc6_fit_center.jpg
200500293,[Mini] Mặt Nạ Ngủ Môi Laneige Hương Quả Mọng 3g,61000,110000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-200500293-1694422102_img_380x380_64adc6_fit_center.png
204900159,Combo 4 Gel Rửa Mặt La Roche-Posay Cho Da Dầu Nhạy Cảm 50ml,169000,700000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-combo-gel-rua-mat-la-roche-posay-cho-da-dau-mun-50mlx4-1729259172_img_380x380_64adc6_fit_center.jpg
200400039,"Kem Dưỡng Ẩm Bioderma Dành Cho Da Mụn, Nhạy Cảm 30ml",350000,445000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-duong-am-bioderma-danh-cho-da-mun-nhay-cam-30ml-1690274159_img_380x380_64adc6_fit_center.jpg
422217971,Mặt Nạ Wonjin Cấp Ẩm Chuyên Sâu 30g,22000,40000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422217971-1725431837_img_380x380_64adc6_fit_center.jpg
318900002,Serum Klairs Vitamin C Cho Da Nhạy Cảm 35ml,270000,455000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-318900002-1730426908_img_380x380_64adc6_fit_center.jpg
422217476,[Mua 1 Tặng 1] Eucerin Serum Mờ Thâm Nám 30ml + Nước Dưỡng Sáng Da 100ml,1167000,1459000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-mua-1-tang-1-eucerin-serum-mo-tham-nam-30ml-nuoc-duong-sang-da-100ml_5ZTVziMCtMv958T9_img_380x380_64adc6_fit_center.png
201600166,"Kem Dưỡng Vichy Ngừa Lão Hóa, Săn Chắc Da Ban Ngày 50ml",859000,1165000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-kem-duong-vichy-giup-da-cang-min-san-chac-ban-ngay-50ml_vJgLYmXYJa47eX93_img_380x380_64adc6_fit_center.png
358300001,Kem Dưỡng Angel,369000,615000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-358300001-1702892351_img_380x380_64adc6_fit_center.jpg
422205152,Kem Dưỡng Eucerin Làm Sáng Da Ban Đêm 50ml,729000,929000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-kem-duong-eucerin-lam-sang-da-ban-dem-50ml-moi_jBgmLf3xutzAJP76_img_380x380_64adc6_fit_center.png
200500283,[Mini] Mặt Nạ Ngủ Môi Laneige Hương Quả Mọng 8g,187000,220000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-200500283-1694422051_img_380x380_64adc6_fit_center.png
357100011,"Sữa Rửa Mặt Hatomugi Ý Dĩ Hỗ Trợ Dưỡng Ẩm, Sáng Da 170g",44000,129000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-357100011-1695104504_img_380x380_64adc6_fit_center.png
222600015,Nước Xịt Khoáng Bio-essence Dưỡng Da Ẩm Mượt Mịn Màng 300ml,157000,412000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-222600015-1702375744_img_380x380_64adc6_fit_center.png
422204906,Nước Tẩy Trang Garnier Vitamin C Làm Sáng Da 400ml,141000,189000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-tay-trang-garnier-vitamin-c-lam-sang-da-400ml_wnQQzUiqtZELFTg8_img_380x380_64adc6_fit_center.png
422203282,Serum Paula,1418000,1890000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422203282-1698828362_img_380x380_64adc6_fit_center.jpg
422219682,Khăn Lau Mặt Khô Hotosu Cao Cấp 80 Miếng (15x20cm),39000,57000,https://media.hcdn.vn/catalog/product/k/h/khan-lau-mat-kho-hotosu-cao-cap-80-mieng-15x20cm-1718618688_img_380x380_64adc6_fit_center.jpg
358700002,Nước Hoa Hồng Caryophy Ngừa Mụn Kiềm Dầu Giảm Thâm 300ml,279000,400000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-358700002-1732605842_img_380x380_64adc6_fit_center.jpg
422226376,"Combo 2 Gel Rửa Mặt Cosrx Tràm Trà, 0.5% BHA Có Độ pH Thấp 150ml",297000,678000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-combo-2-gel-rua-mat-cosrx-tram-tra-0-5-bha-co-do-ph-thap-150ml-1726283555_img_380x380_64adc6_fit_center.jpg
100190059,"[Mini] Gel Rửa Mặt La Roche-Posay Dành Cho Da Dầu, Nhạy Cảm 50ml",69000,210000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-gel-rua-mat-tao-bot-la-roche-posay-danh-cho-da-dau-nhay-cam-50ml_nfhCNggxYSfagLpA_img_380x380_64adc6_fit_center.png
422204604,Kem Dưỡng L,258000,399000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-kem-duong-l-oreal-paris-sieu-cap-am-cang-min-da-50ml_JZp2n1P28ivhPGrz_img_380x380_64adc6_fit_center.png
206400011,Kem Dưỡng Olay Ban Ngày Ngăn Ngừa 7 Dấu Hiệu Lão Hóa 50g,229000,329000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-206400011-1702957918_img_380x380_64adc6_fit_center.png
422226448,"Combo 20 Mặt Nạ Sinh Học Emmié Phục Hồi, Dịu Da 23g",496000,1180000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-combo-20-mat-na-sinh-hoc-emmie-phuc-hoi-diu-da-23g-1726736437_img_380x380_64adc6_fit_center.jpg
217300001,Bông Tẩy Trang Jomi 120 Miếng,27000,37000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-217300001-1730176882_img_380x380_64adc6_fit_center.jpg
422227929,Combo 2 Serum d,766000,1032000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-combo-2-serum-d-alba-dang-xit-nam-truffle-trang-cang-bong-da-100ml_EVKCK6xwFA42CCs4_img_380x380_64adc6_fit_center.png
422206097,Serum Skin1004 Rau Má Dưỡng Sáng & Làm Dịu Da 100ml,437000,625000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422206097-1695977831_img_380x380_64adc6_fit_center.jpg
422204027,Kem Chống Nắng L,272000,379000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422204027-1728023807_img_380x380_64adc6_fit_center.jpg
243300007,Bông Tẩy Trang Ipek 150 Miếng,27000,44000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-bong-tay-trang-ipek-150-mieng-1723264109_img_380x380_64adc6_fit_center.jpg
204100003,Kem Chống Nắng Eucerin Kiềm Dầu & Ngừa Mụn 50ml,414000,549000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-kem-chong-nang-eucerin-giup-kiem-soat-nhon-spf-50-uvb-uva-50ml_qyVzQPxmk3T16gfq_img_380x380_64adc6_fit_center.png
422203671,Mặt Nạ Nghệ Hưng Yên Cocoon Giúp Da Rạng Rỡ Mịn Màng 30ml,107000,145000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422203671-1690182708_img_380x380_64adc6_fit_center.jpg
422206644,Kem Dưỡng L,249000,369000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-kem-duong-l-oreal-paris-glycolic-sang-min-mo-tham-nam-ban-ngay-50ml_Re6hx8dpXJ2M8ner_img_380x380_64adc6_fit_center.png
224100019,"Kem Dưỡng Hada Labo Sáng Da Chuyên Sâu, Giảm Thâm Sạm 50g",172000,240000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-duong-sang-toi-uu-hada-labo-50g-1724140115_img_380x380_64adc6_fit_center.jpg
253900010,Kem Dưỡng Skin1004 Làm Dịu Da Chiết Xuất Rau Má 75ml,259000,420000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-253900010-1695978234_img_380x380_64adc6_fit_center.jpg
422200736,Kem Dưỡng Cocoon Dạng Thạch Hoa Hồng Dưỡng Ẩm Da 30ml,149000,195000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-kem-duong-cocoon-duong-am-dang-thach-tu-hoa-hong-30ml_XS4YeRM4iDW7nXVq_img_380x380_64adc6_fit_center.png
422201448,"Serum Bio-essence Dưỡng Ẩm, Phục Hồi Da 30ml",306000,707000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422201448-1703038567_img_380x380_64adc6_fit_center.jpg
222600006,Gel Tẩy Tế Bào Chết Bio-essence Dưỡng Da Tươi Trẻ 60g,142000,326000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-222600006-1702375421_img_380x380_64adc6_fit_center.png
422219813,Bộ Sản Phẩm La Roche-Posay Giúp Phục Hồi & Làm Dịu Da 2 Món,328000,410000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-combo-la-roche-posay-kem-duong-phuc-hoi-da-da-cong-dung-40ml-xit-khoang-lam-diu-bao-ve-da-50g_kT9Ghwd8UuvwiYjv_img_380x380_64adc6_fit_center.png
422211447,Combo 2 Nước Tẩy Trang L,355000,538000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422211447-1695721840_img_380x380_64adc6_fit_center.png
224100010,Kem Rửa Mặt Hada Labo Dưỡng Chuyên Biệt Ngừa Lão Hóa 80g,75000,97000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-rua-mat-hada-labo-ngan-ngua-lao-hoa-80g-1724140053_img_380x380_64adc6_fit_center.jpg
308100023,Dầu Tẩy Trang Cocoon Chiết Xuất Hoa Hồng 140ml,144000,180000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-308100023-1727748597_img_380x380_64adc6_fit_center.jpg
422201090,"Kem Dưỡng Mắt Sur.Medic+ Giảm Nếp Nhăn, Ngăn Lão Hóa 35ml",369000,615000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422201090-1704426131_img_380x380_64adc6_fit_center.png
351700026,Mặt Nạ Tẩy Tế Bào Chết Huxley Cho Da Mịn Màng Sạch Sâu 30g,89000,90000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-mat-na-tay-te-bao-chet-huxley-30g-1707989541_img_380x380_64adc6_fit_center.png
422214146,Combo 2 Sữa Rửa Mặt Simple Giúp Da Sạch Thoáng 150ml,184000,264000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-combo-2-sua-rua-mat-simple-giup-da-sach-thoang-150ml-1708330104_img_380x380_64adc6_fit_center.jpg
